"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/25/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"02/26/2024","AQS","090030025","1","0.6","ppm","7","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"02/27/2024","AQS","090030025","1","0.7","ppm","8","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"02/28/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/02/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/03/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/10/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/11/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/12/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/20/2024","AQS","090030025","1","0.8","ppm","9","Huntley Place-Hartford","5","21.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/21/2024","AQS","090030025","1","0.7","ppm","8","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/22/2024","AQS","090030025","1","0.1","ppm","1","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/24/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/25/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/26/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/27/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/28/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/29/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/30/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"03/31/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/01/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/02/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/03/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/04/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/05/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/06/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/07/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/08/2024","AQS","090030025","1","0.7","ppm","8","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/09/2024","AQS","090030025","1","0.6","ppm","7","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/10/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/11/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/12/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","13","54.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/15/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","7","29.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/16/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/17/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/18/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/19/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/20/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/21/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/22/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/23/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/24/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/27/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/28/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/29/2024","AQS","090030025","1","0.6","ppm","7","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"04/30/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/01/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/02/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/03/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/04/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/05/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/06/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/07/2024","AQS","090030025","1","0.6","ppm","7","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/14/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/15/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/16/2024","AQS","090030025","1","0.1","ppm","1","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/18/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/19/2024","AQS","090030025","1","0.1","ppm","1","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/23/2024","AQS","090030025","1","0.5","ppm","6","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/24/2024","AQS","090030025","1","0.6","ppm","7","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/25/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/27/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"05/28/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/05/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","5","21.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/06/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/08/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/09/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/10/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/11/2024","AQS","090030025","1","0.1","ppm","1","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/16/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/17/2024","AQS","090030025","1","0.2","ppm","2","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/19/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/20/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/25/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","16","67.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/26/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/27/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/28/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/29/2024","AQS","090030025","1","0.4","ppm","5","Huntley Place-Hartford","24","100.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
"06/30/2024","AQS","090030025","1","0.3","ppm","3","Huntley Place-Hartford","4","17.0000","42101","Carbon monoxide","593","25540","Hartford-West Hartford-East Hartford, CT","09","Connecticut","003","Hartford","41.771444","-72.679923"
