"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/26/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"01/27/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"01/28/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"01/29/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"01/30/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"01/31/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/01/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/02/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/03/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/04/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/05/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/06/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","21","88.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/07/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/08/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/09/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/10/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/11/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/12/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/15/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/16/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/17/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/18/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/19/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/20/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/21/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/22/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/23/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/24/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/25/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/26/2024","AQS","090050005","1","0.4","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/27/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/28/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"02/29/2024","AQS","090050005","1","0.4","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/01/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/02/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/03/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/04/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/05/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/06/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","18","75.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/07/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/08/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/09/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/10/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/11/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/12/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/13/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/14/2024","AQS","090050005","1","0.4","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/15/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","21","88.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/16/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/17/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/18/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/19/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/20/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","19","79.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"03/21/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
